Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Gpu,OpSys,Weight,SSD,HDD,Flash,Hybrid,Price_rupees
HP,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.39,256,0,0,0,120645.0
Others,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16,Nvidia,Windows 10,2.4,256,0,0,0,207375.0
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.37,512,0,0,0,191625.0
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.95,0,500,0,0,76639.5
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.36,256,0,0,0,173250.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,2.31,256,0,0,0,122325.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.18,0,1000,0,0,74346.29999999999
HP,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.95,0,500,0,0,120645.0
Lenovo,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Windows 10,2.2,0,1000,0,0,32445.0
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.26,0,500,0,0,165795.0
HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,No OS,1.86,0,1000,0,0,30334.499999999996
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,others,16,Intel,Windows 10,1.3,1000,0,0,0,188895.0
Others,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.47,128,0,0,0,116025.0
HP,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.26,256,0,0,0,175245.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,Intel,Windows 10,2.18,0,1000,0,0,58653.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,125895.0
Dell,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.36,256,0,0,0,172095.0
Dell,Gaming,17.3,2560x1440,Intel Core i7 6820HK 2.7GHz,16,Nvidia,Windows 10,4.36,512,1000,0,0,289590.0
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,Nvidia,Windows 10,2.75,128,1000,0,0,146895.0
Asus,Notebook,17.3,1600x900,Intel Pentium Quad Core N3710 1.6GHz,4,Nvidia,Windows 10,2.8,0,1000,0,0,55650.0
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.23,0,500,0,0,64995.0
Others,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,2.2,256,0,0,0,117495.0
Lenovo,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,others,8,Intel,Windows 10,1.1,256,0,0,0,136395.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,others,16,AMD,Windows 10,2.5,512,1000,0,0,104895.0
Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.36,256,0,0,0,154581.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,No OS,2.2,0,1000,0,0,71925.0
Dell,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,4,AMD,Windows 10,2.36,0,1000,0,0,69195.0
Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.68,0,0,32,0,36645.0
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,8,Nvidia,Windows 10,2.0,8,0,0,0,236145.0
Dell,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,Intel,Windows 10,1.36,256,0,0,0,186375.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.2,256,0,0,0,153300.0
Asus,2 in 1 Convertible,12.5,Full HD 1920x1080,others,8,Intel,Chrome OS,1.2,0,0,64,0,121695.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,1.7,256,0,0,0,156343.95
Dell,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,4.36,512,1000,0,0,331170.0
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7Y54 1.2GHz,8,Intel,Windows 10,1.24,256,0,0,0,199395.0
HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Windows 10,1.45,256,0,0,0,81375.0
Dell,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.3,256,0,0,0,133140.0
Acer,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.25,0,0,32,0,40845.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 10,1.2,256,0,0,0,161175.0
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,Intel,Windows 10,1.36,256,0,0,0,184800.0
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,12,Nvidia,Windows 10,2.4,128,1000,0,0,105945.0
Others,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.1,512,0,0,0,187950.0
HP,Notebook,15.6,1366x768,others,8,Nvidia,Windows 10,2.04,0,1000,0,0,88882.5
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,AMD,Linux,2.25,0,1000,0,0,48890.1
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.9,0,500,0,0,86625.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.04,0,500,0,0,71925.0
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,Nvidia,Windows 10,4.42,256,1000,0,0,330645.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,Nvidia,Windows 10,2.4,256,0,0,0,72975.0
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16,Intel,Windows 10,1.22,512,0,0,0,199395.0
Dell,Ultrabook,14.0,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,1.5,256,0,0,0,206112.9
Dell,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,32,Nvidia,Windows 10,4.42,256,1000,0,0,294000.0
Others,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.95,256,0,0,0,123900.0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.73,256,1000,0,0,215239.5
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,others,8,Nvidia,Windows 10,2.04,128,1000,0,0,102795.0
Lenovo,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,1.7,0,0,0,508,105210.0
Asus,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,16,Nvidia,Windows 10,2.3,512,2000,0,0,188895.0
HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,6,Intel,Windows 10,2.04,0,1000,0,0,60795.0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.99,256,1000,0,0,183645.0
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,Intel,Windows 10,2.19,512,0,0,0,136395.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,1.2,128,0,0,0,125475.0
Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6,AMD,Windows 10,2.2,256,0,0,0,57645.0
Others,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.3,256,0,0,0,68145.0
Others,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.75,0,500,0,0,96075.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,AMD,Windows 10,2.25,0,500,0,0,62895.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.04,0,1000,0,0,84630.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.5,128,1000,0,0,124845.0
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,AMD,Windows 10,2.36,0,1000,0,0,78645.0
Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.6,128,0,0,0,117495.0
HP,Netbook,12.5,Full HD 1920x1080,Intel Core M 6Y75 1.2GHz,8,Intel,Windows 10,0.97,512,0,0,0,200340.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,AMD,Windows 10,2.1,128,1000,0,0,52395.0
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,No OS,1.9,128,0,0,0,28415.100000000002
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,2.3,256,0,0,0,141645.0
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.68,256,0,0,0,93345.0
Asus,Notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.4,256,0,0,0,120750.0
HP,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.11,256,0,0,0,141645.0
Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Windows 10,2.4,0,500,0,0,39900.0
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.5,256,1000,0,0,188895.0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.48,512,0,0,0,219345.0
Acer,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.7,128,1000,0,0,132300.0
HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.34,256,0,0,0,124845.0
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.18,128,0,0,0,57435.0
HP,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.64,0,500,0,0,81795.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.2,128,0,0,0,125475.0
HP,Notebook,14.0,1366x768,Intel Core i5 6300U 2.4GHz,4,Intel,Windows 10,1.48,256,0,0,0,115498.95
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.95,256,0,0,0,126525.0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 7,1.43,256,0,0,0,152145.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Nvidia,Windows 10,1.64,256,0,0,0,110172.3
HP,Notebook,14.0,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,1.64,0,500,0,0,71820.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.65,0,0,0,1,99645.0
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.26,0,500,0,0,161595.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.48,256,0,0,0,166950.0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.54,256,0,0,0,198157.05000000002
HP,Notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,1.49,0,500,0,0,84000.0
Others,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.5,256,0,0,0,127050.0
HP,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.04,256,0,0,0,80848.95
Lenovo,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,Nvidia,Windows 7,2.4,512,0,0,0,311640.0
Others,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.47,256,0,0,0,156450.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.43,256,0,0,0,234045.0
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 10,2.08,0,1000,0,0,83578.95
Others,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.2,256,0,0,0,166950.0
HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.11,256,0,0,0,120645.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,1.64,256,0,0,0,124470.15000000001
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 10,2.09,0,500,0,0,109876.20000000001
HP,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.26,256,0,0,0,163695.0
HP,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.31,0,500,0,0,124845.0
HP,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.95,0,500,0,0,111300.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.29,256,0,0,0,170520.0
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Nvidia,Windows 10,2.63,256,0,0,0,113400.0
HP,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.64,256,0,0,0,102165.0
Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6,AMD,Windows 10,2.1,0,1000,0,0,42945.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.7,128,1000,0,0,125139.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.95,256,0,0,0,125475.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.84,256,0,0,0,129043.95
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.26,256,0,0,0,141645.0
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.04,0,500,0,0,77910.0
Others,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,Intel,Windows 10,1.47,256,0,0,0,181125.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 7,2.09,256,0,0,0,111609.75
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.64,256,0,0,0,106103.55
Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,Intel,Windows 10,1.8,256,0,0,0,88935.0
Others,Notebook,14.0,1366x768,Intel Atom X5-Z8350 1.44GHz,2,Intel,Windows 10,1.45,0,0,32,0,22134.0
Others,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,Nvidia,Windows 10,2.4,256,0,0,0,149625.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,2.3,256,0,0,0,110207.99999999999
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.54,0,500,0,0,105000.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 10,1.84,256,500,0,0,220850.7
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.43,256,0,0,0,154245.0
MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,Nvidia,Windows 10,3.78,256,1000,0,0,162292.2
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,4.6,128,1000,0,0,240448.94999999998
Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.2,0,0,16,0,30229.499999999996
Lenovo,Notebook,14.0,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16,Intel,Windows 7,1.1,256,0,0,0,275100.0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,1.91,0,1000,0,0,102795.0
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,others,8,Intel,Windows 10,2.3,256,0,0,0,114870.0
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.04,256,0,0,0,102795.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.2,1000,0,0,0,236670.0
HP,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 10,2.31,0,500,0,0,74040.75
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,No OS,1.96,0,500,0,0,52395.0
Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8,AMD,Windows 10,2.4,0,1000,0,0,47145.0
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,Intel,Windows 10,1.6,256,0,0,0,136395.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.94,256,1000,0,0,190995.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,2.04,256,0,0,0,112350.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,No OS,4.0,0,1000,0,0,104790.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.25,0,1000,0,0,58695.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,AMD,Windows 10,2.32,0,2000,0,0,103948.95
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,1.8,256,1000,0,0,202545.0
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.29,256,0,0,0,153090.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64,Nvidia,Windows 10,3.58,1000,0,0,0,417375.0
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.62,256,0,0,0,83791.05
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,3.21,256,1000,0,0,139545.0
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,Intel,Mac OS X,0.92,0,0,256,0,136500.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 10,2.06,0,500,0,0,50607.9
HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.31,0,500,0,0,125895.0
HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.26,256,0,0,0,125895.0
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.49,256,0,0,0,114450.0
Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.3,256,0,0,0,179916.45
Lenovo,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8,AMD,Windows 10,3.0,0,1,0,0,69195.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4,Nvidia,Windows 10,2.3,0,1000,0,0,102585.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,3.78,256,1000,0,0,262395.0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.1,0,500,0,0,56700.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,2.31,0,500,0,0,98700.0
Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8,Intel,Windows 10,0.99,512,0,0,0,146895.0
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,Nvidia,Windows 10,4.6,512,0,0,1,340200.0
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,Intel,Windows 10,0.69,0,0,64,0,67858.34999999999
HP,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.3,512,0,0,0,215145.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.18,256,0,0,0,78750.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,1.54,0,500,0,0,108253.95
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,AMD,Windows 7,1.9,256,0,0,0,156975.0
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.7,180,0,0,0,125895.0
HP,Notebook,13.3,Quad HD+ 3200x1800,others,4,Intel,Chrome OS,1.29,0,0,32,0,64575.0
Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,AMD,Windows 10,2.4,0,500,0,0,40635.0
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,Intel,Linux,2.2,0,500,0,0,41316.450000000004
HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,Intel,No OS,1.86,0,1000,0,0,36328.950000000004
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.7,256,1000,0,0,167895.0
Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,AMD,Windows 10,1.4,256,0,0,0,85926.75
HP,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 7,2.4,128,0,0,0,167895.0
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Nvidia,Windows 10,2.4,256,1000,0,0,83895.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,AMD,Windows 10,2.36,0,1000,0,0,67074.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.6,256,0,0,0,167895.0
HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,Intel,Windows 10,1.96,0,1000,0,0,52500.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,4.3,128,1000,0,0,241395.0
Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 7,1.5,0,500,0,0,119190.75000000001
Dell,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,Intel,Windows 7,1.5,128,0,0,0,122531.85
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4,Intel,Chrome OS,2.2,16,0,0,0,21945.0
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,AMD,Windows 7,3.0,0,1000,0,0,304395.0
Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.4,512,0,0,0,125895.0
Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 7,1.5,256,0,0,0,148375.5
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 10,2.9,128,1000,0,0,158674.95
Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.1,256,0,0,0,91035.0
HP,Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,AMD,Windows 10,2.1,0,1000,0,0,41790.0
